datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-04-23 21:00:00,752.4826,710.2241,654.46466,623.30884,600.06464,588.32654,580.07855,583.3605,596.79877,623.0692,658.84204,685.6423,712.00116,730.5836,738.27545,750.6818,754.5939,760.28674,761.1009,768.33575,782.1924,785.5428,793.6112,787.62573
2022-04-23 22:00:00,709.1367,653.3773,622.2215,599.3678,587.6277,578.94714,581.89966,595.6067,621.8771,657.64996,684.4502,711.15076,727.98413,736.2655,748.7989,752.71094,758.4039,760.2119,767.3825,781.23914,784.58954,792.65796,786.4038,752.4651
2022-04-23 23:00:00,655.4251,624.2693,601.33636,590.0441,582.3729,584.4687,597.82495,624.09534,659.86816,686.0894,713.37024,729.73926,737.2191,749.79,753.702,759.39496,761.6246,769.6802,783.5368,786.8872,794.95557,789.8234,754.94305,712.3281
2022-04-24 00:00:00,626.3634,603.4304,591.5476,584.05927,587.3602,599.1814,625.83496,661.2246,687.82904,715.10986,731.0491,738.9471,751.23627,755.1483,760.8412,763.62683,771.5301,785.3867,788.7371,796.80554,792.06116,757.2748,714.65985,659.3546
2022-04-24 01:00:00,601.6325,589.8881,581.86176,585.0979,597.5661,624.05615,659.4458,686.05023,713.33105,729.6402,737.3998,750.07837,753.9904,759.68335,762.2143,769.55444,783.4111,786.7615,794.82983,789.34106,755.70276,713.0879,657.7826,626.6268
2022-04-24 02:00:00,588.3763,580.3499,583.16327,595.71484,622.49493,657.8846,684.489,711.5977,728.3272,736.0868,748.7654,752.6774,758.3703,760.2967,767.4536,781.31024,784.66064,792.729,787.03033,753.18787,711.3168,656.01154,624.8557,601.515
2022-04-24 03:00:00,580.70526,583.5186,595.0789,622.3435,657.6714,684.62756,711.7362,728.45874,736.2183,748.89685,752.80896,758.50183,760.4352,767.59216,781.4487,784.7992,792.86755,787.1688,753.32635,711.0679,656.1501,624.99426,601.65356,590.12604
2022-04-24 04:00:00,583.6026,595.1629,622.00476,657.4654,684.71155,711.8202,728.5427,736.3023,748.98083,752.89294,758.5858,760.51917,768.0239,781.88055,785.23096,793.2993,787.60065,753.1689,710.91034,655.6051,624.8368,601.4961,589.96857,581.94214
2022-04-24 05:00:00,595.2141,622.05597,657.0423,684.42126,712.1961,728.9186,736.67816,749.35675,753.2688,758.9617,760.8951,768.541,782.39764,785.74805,793.86804,788.168,753.16754,710.90906,655.60376,624.44794,601.49475,589.9672,581.94086,586.0771
2022-04-24 06:00:00,622.71814,657.4383,684.4011,711.2727,728.619,736.5741,749.3276,753.56134,759.2542,761.1085,768.75446,782.6111,785.96155,794.407,788.36926,752.8784,710.6389,655.3337,624.17786,600.83716,589.6126,582.6701,587.67523,598.41455
2022-04-24 07:00:00,672.133,689.68427,712.7313,728.148,736.48785,748.8659,752.85284,758.86743,760.3506,767.7583,781.615,784.9654,794.8281,787.5263,752.9847,710.7452,655.22736,624.07153,601.17096,590.5662,585.5956,597.3104,617.83527,655.03796
2022-04-24 08:00:00,702.15027,720.67786,731.08154,738.2886,751.2992,755.0001,760.60345,762.48126,770.34454,784.2012,787.5516,797.1107,788.61163,754.2498,712.01025,656.4655,625.1407,602.99524,592.8409,589.6252,602.3435,630.85315,672.81665,699.14417
2022-04-24 09:00:00,730.823,739.3781,745.4389,757.6154,760.8772,766.5452,768.91113,776.83545,791.1978,794.5482,800.68365,790.83154,756.6778,714.43823,658.89355,627.6216,606.557,596.8981,594.0534,605.82245,635.6468,679.28046,712.9825,729.65375
2022-04-24 10:00:00,749.03516,753.31506,764.56647,766.7378,772.44226,774.34076,781.8668,796.0451,799.9013,801.8828,791.8678,756.86707,715.4375,659.6321,629.21686,609.359,599.8397,597.9201,607.69995,636.1496,682.09924,724.28754,743.62787,754.56287
2022-04-24 11:00:00,763.25696,773.1359,774.5555,779.79596,780.6891,787.5016,801.44666,805.1188,802.6564,791.5741,757.53986,715.30035,658.6074,628.17096,609.09033,599.9689,598.2366,607.4369,633.78656,680.4542,733.8903,757.33124,764.0578,771.202
2022-04-24 12:00:00,780.9664,782.3859,787.3644,787.0393,794.29443,808.0406,811.7295,806.46094,791.5,757.0157,714.7572,659.0133,628.1388,608.96625,599.3462,597.3328,606.6976,633.72046,676.62585,734.4292,762.40314,771.4283,779.7434,781.66864
2022-04-24 13:00:00,796.71606,800.979,797.9442,802.7899,816.3387,819.8287,811.8933,793.5845,758.9523,716.6937,660.94977,631.02435,611.6852,602.61884,600.44165,609.5956,638.4819,681.49207,742.2881,773.26404,782.2049,795.1483,796.59827,805.6925
2022-04-24 14:00:00,806.64514,803.01404,807.6201,820.4994,824.5194,813.7233,791.7662,757.7726,715.51404,659.77014,629.8447,611.4545,601.98926,600.17596,609.1042,640.1365,682.5587,746.2548,774.01575,783.54315,798.04456,800.3192,809.4133,810.83295
2022-04-24 15:00:00,810.38275,815.0381,827.91724,831.2677,819.7412,792.2607,757.7379,715.4794,659.7356,629.8102,611.29297,601.8712,599.36475,609.37146,644.7084,687.1306,751.2899,780.41223,786.0425,799.9829,803.26807,812.4894,813.90894,818.1718
2022-04-24 16:00:00,816.3824,829.10004,832.45044,820.2544,792.9034,757.54004,714.9519,659.38464,629.4592,610.7805,601.6496,599.32104,609.89087,646.42004,688.4731,752.35474,780.88916,786.97015,798.98645,802.964,812.74414,814.1637,818.1998,814.11945
2022-04-24 17:00:00,828.7091,832.0596,819.8635,792.3945,757.9031,715.129,659.23224,629.3068,610.4646,601.3336,599.00653,609.305,645.747,690.9322,753.6717,781.63306,786.5679,798.5383,802.4651,812.10944,813.9264,817.96246,813.7893,818.1908
2022-04-24 18:00:00,831.215,819.019,791.264,757.1,714.3239,658.24097,628.2451,609.52997,600.2137,598.00305,608.5443,643.6281,694.6032,755.12714,780.8993,785.65906,797.2231,801.1245,810.59094,812.27203,816.3081,812.425,816.94885,829.66656
2022-04-24 19:00:00,821.4137,793.06445,758.7815,716.52295,660.4379,629.99695,611.2114,602.0008,599.7525,610.4193,645.5031,696.2714,756.75073,783.1185,787.8783,799.9418,803.7377,812.99335,814.62366,818.92126,814.5763,818.8003,831.76807,835.1184
2022-04-24 20:00:00,796.7457,761.20514,719.10205,663.7368,633.2938,614.0632,603.84827,601.1775,611.96844,648.81604,699.5843,760.04626,788.01184,793.3249,805.87646,810.9916,820.9619,822.3815,826.70013,822.17456,826.8541,839.58997,842.9404,830.5549
2022-04-24 21:00:00,763.11426,719.77966,664.3189,634.39343,615.1608,604.3004,601.2686,612.21924,649.4165,700.1848,760.91187,788.74976,793.68,806.8151,811.9496,822.1936,823.725,827.5589,823.44543,827.8722,840.9894,844.33984,832.82513,802.74164
2022-04-24 22:00:00,720.7892,664.8447,634.91925,616.2041,605.1787,599.7822,608.82446,641.37775,688.4545,748.76764,781.6565,789.58545,804.5417,810.6255,820.484,821.90356,825.9397,822.1166,826.0261,838.6555,842.006,830.80493,805.31714,768.879
2022-04-24 23:00:00,664.2811,634.3557,615.43427,604.8567,600.14276,608.8213,641.3541,688.75256,749.0655,781.6892,790.0864,803.8706,809.64136,819.66455,821.0841,825.1202,822.2089,826.70374,839.28235,842.8943,831.69324,806.1714,768.73,722.2586
2022-04-25 00:00:00,635.557,616.6356,606.13416,602.10925,610.21515,642.25073,689.40247,750.0371,782.6608,791.058,803.9098,809.6044,819.62756,821.0471,825.0831,822.72437,827.74,840.1079,843.66907,832.7296,807.67126,770.49365,724.0222,668.0779
2022-04-25 01:00:00,615.22455,604.32733,599.2986,607.67847,638.7171,686.7338,746.7385,780.06714,788.46436,801.6556,807.2918,817.31494,818.7345,822.7706,820.65344,825.2473,837.61523,840.9657,829.97534,805.3362,768.58044,722.109,666.6188,636.9098
2022-04-25 02:00:00,603.9771,598.75037,606.50995,637.5497,685.5124,745.9989,779.0808,787.7997,801.5807,807.217,817.2401,818.65967,822.69574,820.18677,824.5973,836.9652,840.3157,829.1146,804.18005,768.06665,721.5952,666.105,636.396,617.738
2022-04-25 03:00:00,597.676,605.65656,635.95496,684.0259,744.27026,778.18567,786.6578,800.677,806.5258,816.54895,817.96857,822.00464,819.50256,823.9132,836.2811,839.6316,828.43054,803.0353,766.6501,720.4402,664.9498,635.2409,616.5829,606.0723
2022-04-25 04:00:00,605.7861,635.97015,683.6183,743.61914,777.6441,786.598,800.3705,806.541,816.56415,817.9837,822.0198,819.5177,823.92834,836.2963,839.6467,828.4457,803.1648,766.28186,720.0212,664.79236,635.08344,616.4254,605.91486,600.76465
2022-04-25 05:00:00,637.0045,684.6527,744.2308,778.0122,787.0757,801.53174,807.45557,817.8003,819.2199,823.256,820.5521,824.96277,837.3307,840.68115,829.4801,804.21265,767.3297,720.8583,665.5787,636.1312,617.4732,606.96265,601.81244,610.68427
2022-04-25 06:00:00,691.74646,751.70764,784.42114,792.739,806.5389,812.6991,822.7972,824.5384,828.57446,826.3853,831.20667,843.5746,846.925,835.72394,811.24664,773.4786,727.0072,671.5169,642.0187,623.27313,612.7199,608.4764,617.82263,646.8011
2022-04-25 07:00:00,755.2713,787.9848,795.92334,808.131,814.70776,824.67004,826.1644,830.5222,829.06946,833.7435,846.11145,849.4619,838.26086,815.10364,777.1987,730.7273,675.02454,645.3156,626.74255,616.17596,611.72833,622.3804,650.0388,697.30383
2022-04-25 08:00:00,789.6279,797.5664,809.16016,814.79694,825.15247,826.62775,830.7387,829.9413,834.4707,846.8387,850.1891,839.2538,814.58923,775.80835,729.1777,672.9404,643.23145,624.65344,614.5796,610.38324,620.64044,651.93066,698.8439,758.89105
2022-04-25 09:00:00,799.6816,811.90076,818.088,828.4687,830.2645,834.3939,832.73004,836.878,848.8746,852.225,840.07904,814.5353,775.3041,727.8316,671.89984,641.84784,623.2422,612.4235,608.0189,618.64526,651.7611,699.5785,760.83655,793.6476
2022-04-25 10:00:00,811.09705,817.28424,827.56494,829.2465,833.6965,831.0154,834.73047,846.6964,850.0469,837.9009,812.0122,774.4954,726.19037,669.74756,639.9949,620.77234,610.0654,605.36505,616.0543,649.41675,697.0585,759.22076,792.0318,800.2919
2022-04-25 11:00:00,809.41626,819.12476,820.5443,824.8424,821.7916,825.63306,837.8258,841.4979,830.5626,805.5299,768.8352,722.03687,665.1936,634.72327,616.41595,605.9974,601.7009,611.7147,643.69104,690.6933,751.2818,784.9973,793.04785,807.5056
2022-04-25 12:00:00,817.1234,818.54297,822.5791,818.99426,823.5603,835.9641,839.6531,829.0394,804.233,767.5354,720.90466,665.0105,634.136,615.3176,604.89905,600.7288,610.0468,642.3614,689.3512,749.7752,782.7964,791.2114,805.6139,810.43085
2022-04-25 13:00:00,819.7615,823.7975,819.9507,824.80536,837.5929,841.2291,830.6324,805.6325,768.2387,721.60803,665.92633,636.00085,616.6736,605.45654,601.4736,610.67413,642.78314,689.868,750.552,783.59595,792.32166,806.741,811.6329,821.9076
2022-04-25 14:00:00,827.7162,824.0515,828.51855,840.4046,844.42456,832.9656,807.7717,770.75586,724.43994,669.15186,639.47284,620.9212,608.5169,604.5168,613.32745,645.71924,692.3824,753.7407,787.0365,795.80896,810.69293,816.6539,826.51245,827.68567
2022-04-25 15:00:00,823.94165,828.28064,840.6575,844.0079,833.1628,807.8524,771.1885,725.08606,669.798,640.3354,621.7838,610.9347,606.35046,615.8879,646.3304,693.2128,754.09503,787.26886,796.2931,809.47485,815.004,824.8627,826.0359,829.8698
2022-04-25 16:00:00,822.46216,835.42993,838.7803,827.5793,801.5078,765.0596,718.82434,662.9754,633.05,614.49835,605.00055,600.80115,609.74506,641.46875,687.96564,748.42236,780.742,789.8694,802.34753,806.5178,816.37634,817.7959,821.83203,819.8093
2022-04-25 17:00:00,830.3784,833.7289,822.52783,798.0192,762.956,716.53485,660.3562,630.4308,611.71564,601.5957,597.27014,605.90686,637.8361,684.74805,745.2049,776.06934,784.3071,798.5875,803.11237,812.6296,814.0492,817.8269,814.50525,819.08276
2022-04-25 18:00:00,837.5033,825.9886,799.6423,764.33026,718.0626,661.9001,631.90424,613.2968,603.00525,598.27576,607.15564,640.6419,687.65295,748.53107,779.65106,788.2743,803.60205,808.67554,818.416,820.09705,824.4214,819.49603,824.05316,836.9088
2022-04-25 19:00:00,827.31885,801.2311,765.8762,719.67334,663.6438,633.2028,614.27795,603.7279,598.9219,607.80176,641.2109,688.2876,749.7524,781.4148,789.7992,805.4772,811.02856,820.4237,822.13904,826.47424,822.27893,826.8789,839.4752,842.8257
2022-04-25 20:00:00,808.35675,772.8553,723.0398,667.15314,636.8848,617.9396,607.197,602.1183,611.3108,643.6106,691.12823,756.6918,789.03564,797.5781,815.3522,821.3208,830.6103,831.5747,835.9441,832.8473,838.85925,852.46094,855.81134,841.0121
2022-04-25 21:00:00,776.3862,726.6002,670.71356,641.7858,622.9075,611.9311,606.7963,615.8901,646.97974,694.8759,760.5001,792.6372,800.6507,815.3869,823.406,832.61646,832.7437,836.8174,833.7593,839.1537,854.82526,858.17566,842.93726,818.9721
2022-04-25 22:00:00,724.48206,669.0871,639.7042,621.5459,611.71497,607.6524,616.4303,643.34106,690.7963,750.4533,781.8632,789.4905,803.11365,807.50256,816.791,817.2617,821.2977,818.2853,823.1004,836.85114,840.6934,829.7699,808.01373,771.74084
2022-04-25 23:00:00,668.516,638.5906,620.46875,610.53217,606.615,615.80115,641.7812,688.69446,748.2719,778.87115,786.4984,798.9199,803.39124,812.8067,814.22626,818.2623,815.9542,821.26733,834.92786,838.5398,828.0742,807.85406,770.72174,724.7198
2022-04-26 00:00:00,639.1081,620.4211,610.75385,606.7444,616.40314,645.1965,692.1847,752.2132,782.5142,790.4828,802.37305,806.79175,816.14105,817.56067,821.5967,819.968,825.78455,838.9523,842.79553,832.7811,810.55164,773.51807,726.9565,671.5617
2022-04-26 01:00:00,618.2664,608.30493,603.7909,612.33704,643.17914,690.7922,750.1958,780.88,788.84863,800.87384,805.5868,814.93616,816.3557,820.3918,819.1327,824.5392,837.917,841.26746,831.80133,808.29346,771.75415,724.66394,669.26917,639.1014
2022-04-26 02:00:00,604.9838,600.4697,608.59314,639.22314,687.50244,746.8311,777.5903,785.55884,798.31287,802.8727,812.2929,813.7125,817.74854,815.55396,820.406,833.3738,836.89575,826.80585,803.4126,767.6893,720.90314,665.5083,635.5828,616.9248
2022-04-26 03:00:00,597.79224,606.2817,636.2643,684.3352,745.2444,775.8326,784.88477,797.94977,802.6271,811.90906,813.1397,817.6033,815.02124,819.776,832.7438,836.0942,825.8417,802.5222,766.38214,720.1246,664.72974,633.3011,614.9153,605.4893
2022-04-26 04:00:00,608.02454,637.6832,685.67487,745.1249,778.6281,787.0194,801.02954,805.6688,814.7211,815.9518,820.41534,817.83325,823.35474,836.32245,839.67285,828.9773,805.871,768.7535,722.5986,666.85474,636.36694,615.7787,606.3908,601.9637
2022-04-26 05:00:00,637.68896,685.8564,745.25793,776.3575,786.97894,800.9431,806.08136,815.4373,816.8569,821.32043,818.5008,824.96436,837.932,841.2825,829.7975,806.6625,768.81134,722.4433,666.77,635.60034,615.85034,604.6107,600.1836,608.91565
2022-04-26 06:00:00,686.1498,747.63086,779.97516,788.1933,802.52655,807.1251,816.9426,818.3622,822.8258,820.13416,826.59766,839.5654,842.91583,829.7622,806.579,768.60046,722.4817,667.0868,636.6815,616.0274,606.47595,602.2016,611.0612,638.4583
2022-04-26 07:00:00,751.13824,783.31476,790.9883,803.81244,809.1621,819.0636,820.239,824.70264,822.8479,827.4513,840.419,843.7694,831.3353,809.8286,773.4049,726.72437,671.32965,641.64844,622.96924,611.7726,606.97034,616.3394,642.6333,689.2136
2022-04-26 08:00:00,785.6086,793.2821,806.2479,810.7301,820.13525,821.4126,825.8762,823.9034,828.50586,841.4736,844.824,833.93896,813.4396,776.3567,730.21857,673.646,644.4821,625.39996,615.83777,610.35016,620.1934,645.806,692.03467,751.9227
2022-04-26 09:00:00,798.76843,811.24335,816.74945,826.5623,827.22034,831.72156,829.94257,834.34375,846.9401,850.2905,836.76575,814.1799,776.0635,729.01294,673.07214,643.18713,624.1726,613.3332,608.4127,618.535,647.34326,694.18024,756.0235,788.98785
2022-04-26 10:00:00,822.53564,828.3146,836.8697,837.8341,842.3353,838.87537,842.44995,855.69934,859.04974,845.5066,819.54297,781.5743,730.59705,674.3892,644.52563,625.742,615.2168,610.7683,620.7317,651.9612,700.6543,764.3613,797.8029,806.2721
2022-04-26 11:00:00,835.94073,844.7367,846.0105,850.5116,847.89404,851.3694,862.7077,865.7058,849.0407,825.54517,788.3314,736.5006,679.1872,649.30286,630.51196,618.15393,612.5841,622.5649,652.96826,701.54065,768.40564,802.31104,812.5588,828.6887
2022-04-26 12:00:00,844.2672,845.6803,850.18146,847.63226,852.6308,864.1918,866.4562,849.8898,826.50867,788.9274,737.4392,680.2306,649.5419,630.39124,618.5988,612.34814,621.52423,652.9686,699.7749,765.36694,801.48413,812.20844,828.4974,834.6875
2022-04-26 13:00:00,843.35815,847.8593,846.0878,851.9336,864.5361,867.02277,849.7844,825.98914,787.8146,736.4871,678.9603,648.38873,629.1849,617.5714,612.11487,621.5581,651.7173,699.67883,764.2463,799.2819,812.2085,828.6206,834.23596,842.2676
2022-04-26 14:00:00,848.3622,846.47375,851.693,864.3174,867.44006,851.1159,826.5325,788.34814,737.17474,680.83136,649.398,630.58496,618.6326,613.4711,623.44714,653.01917,700.13513,765.3274,799.8485,812.29126,830.43787,836.4322,844.5371,845.8451
2022-04-26 15:00:00,844.8591,849.4144,862.2444,865.5948,850.4082,827.00006,789.01965,736.5792,680.4272,649.96466,630.9351,619.6935,614.7529,624.45374,655.0642,702.4723,766.2493,800.9467,812.61536,828.61255,836.7121,844.7495,846.0575,850.5587
2022-04-26 16:00:00,848.7849,861.8648,865.2152,850.2025,825.4092,788.0751,735.43225,679.1406,648.17395,628.93164,617.8808,611.76636,621.33484,651.25256,701.4037,765.1553,798.7573,810.86176,825.25586,832.57477,842.9869,844.54126,849.04236,849.4134
2022-04-26 17:00:00,863.1791,866.52954,847.99915,823.0426,786.2068,733.9648,677.2683,646.349,626.35364,615.1654,608.9726,618.2841,649.62506,697.632,765.741,800.2832,810.5852,828.94446,836.125,847.05646,850.932,854.17664,852.9696,856.6659
2022-04-26 18:00:00,878.06494,856.00793,831.3445,793.0488,737.80566,679.0658,646.4579,626.80835,615.3151,609.5165,618.30963,648.8989,696.7732,766.3361,804.176,814.62415,832.01465,840.03015,850.5111,853.0654,861.3678,860.5713,867.136,879.7705
2022-04-26 19:00:00,857.16516,832.45435,793.6638,739.4668,679.92725,648.3258,627.5804,616.5508,610.7522,619.54535,649.47577,697.4972,767.4728,802.7619,815.9531,833.48975,840.20435,850.6587,852.76263,860.70447,862.82336,870.2169,882.85144,886.2018
2022-04-26 20:00:00,833.6213,794.1551,740.91284,682.01294,649.57715,629.7578,618.46533,612.59955,622.2978,652.1386,700.14734,769.5801,804.573,815.3889,835.6687,842.3174,853.0112,853.97156,861.4067,861.1441,870.96924,883.41833,886.7687,866.48145
2022-04-26 21:00:00,787.88245,735.70166,679.4972,648.3855,629.30457,618.275,612.6975,621.49066,651.3937,699.91125,763.36414,797.15137,807.1061,823.57776,832.8329,842.8001,845.0131,849.8091,848.7392,855.9033,870.5831,873.9335,859.2534,837.3344
2022-04-26 22:00:00,735.9808,678.94214,648.30005,630.99835,622.0317,617.4626,627.6642,655.8232,704.8677,766.7804,799.6334,807.70123,821.92957,828.2449,838.0231,839.0655,845.9242,842.3955,849.17053,861.33923,863.87915,850.8806,829.175,790.8872
2022-04-26 23:00:00,676.9621,646.3519,629.6207,620.09015,617.77106,628.6848,655.4832,703.3316,766.5961,798.7884,806.4619,819.94965,824.6759,832.81146,835.0101,841.9147,841.0409,847.7748,860.7089,862.3856,850.3994,828.56885,789.3059,739.4867
2022-04-27 00:00:00,644.66724,626.3939,616.26514,611.8432,623.9203,652.2464,701.5611,765.89496,798.78033,806.79517,819.3231,824.86194,833.84106,834.0368,841.6802,841.6647,849.10474,861.92596,864.98413,851.66223,829.5151,788.3424,737.3719,681.4548
2022-04-27 01:00:00,624.03296,613.89276,608.55853,618.2464,648.2267,697.48737,763.0679,795.49646,804.4164,817.7096,822.85474,832.2389,832.3707,838.51624,839.0219,845.79016,858.8867,861.76184,849.82135,827.14844,786.41284,733.1934,677.2762,647.39294
2022-04-27 02:00:00,613.6224,608.2882,617.1753,645.263,696.23883,762.77124,796.8296,804.9713,818.81274,823.754,832.73315,833.2699,838.685,836.99756,843.27875,855.69446,859.0449,844.0413,821.8685,781.5415,730.5829,672.9,643.28345,625.11005
2022-04-27 03:00:00,606.25134,614.7484,642.39417,691.6444,759.37427,794.048,803.8194,817.63025,823.04443,832.02356,832.739,838.02686,835.1895,842.6467,855.00793,857.6775,841.1066,818.3496,779.1663,730.6984,673.2174,641.2479,623.28723,613.84326
2022-04-27 04:00:00,617.5729,645.0908,693.5107,760.2555,795.5539,807.27075,822.1839,826.95233,835.7879,836.5034,842.235,839.97943,847.3082,860.276,862.56445,844.233,821.3969,782.5574,734.50397,676.7262,645.4688,625.0762,615.99976,612.1241
2022-04-27 05:00:00,647.6378,696.0578,763.0676,796.04114,806.4132,823.82294,829.1072,838.3299,838.84436,844.976,842.7571,849.9296,863.08435,866.43475,846.9286,823.23926,785.08545,736.64984,679.27136,647.51355,627.029,616.6061,612.5198,620.9627
2022-04-27 06:00:00,699.8395,765.8219,798.15955,806.78,820.95105,828.94275,838.03455,838.6926,843.8749,841.684,848.97595,862.442,865.7924,848.23,823.15735,783.69775,736.9239,680.4043,650.4219,629.17926,619.2327,614.54126,623.2385,649.88025
2022-04-27 07:00:00,771.04395,803.22046,811.2962,823.75006,828.6981,839.88806,840.54614,846.1521,845.0757,850.79126,864.069,867.41943,850.18445,828.5426,789.594,741.76117,684.47,654.7028,635.63806,624.3526,619.43994,629.1256,654.4269,701.41125
2022-04-27 08:00:00,795.2167,803.35297,815.4131,820.05884,828.9479,830.22516,835.65204,835.3561,840.27606,853.5538,856.9042,843.788,823.43896,786.7288,738.51117,681.09454,650.53314,631.21936,622.2367,615.864,624.95654,649.73157,696.3643,758.3811
2022-04-27 09:00:00,800.63354,812.4857,817.0378,825.9171,826.5752,830.8895,830.9944,836.1073,849.385,852.73535,840.32935,819.4143,781.1736,733.0851,676.2401,645.2439,625.07336,616.0057,611.7508,621.8043,647.8287,694.6658,755.9724,787.7972
2022-04-27 10:00:00,809.527,814.2969,823.33826,824.5115,829.4695,827.16675,832.5763,846.04114,849.3915,837.93915,815.13544,776.9278,729.5818,673.08386,641.5663,621.5682,611.791,607.3157,617.9265,645.5625,692.5928,753.14984,785.387,793.1211
2022-04-27 11:00:00,814.62854,823.3081,824.4813,829.00745,824.3169,829.114,842.5353,845.53345,834.68567,810.74493,773.7438,728.20215,671.1647,640.5441,620.44965,609.63086,604.7357,614.8115,644.4305,690.51526,751.5403,784.16895,791.90295,806.7529
2022-04-27 12:00:00,823.1051,824.2783,828.3827,822.92737,827.7245,840.75635,844.1067,832.5663,808.83844,771.94507,726.4332,670.9935,640.1385,620.80164,609.5337,604.13855,613.5186,642.9972,689.4234,750.06024,783.5042,791.7149,806.68866,811.92725
2022-04-27 13:00:00,821.39075,825.25543,819.5605,824.5857,837.75696,841.10736,830.25964,805.73926,768.6179,723.3457,668.1457,638.4666,618.60425,607.8803,603.28516,612.6653,641.6704,688.0706,748.98096,781.8827,790.6177,805.6084,810.9219,820.5838
2022-04-27 14:00:00,822.8965,818.5752,823.6063,836.59045,839.9409,829.40967,805.5682,768.08856,721.6602,666.67285,636.9938,618.0631,606.47815,602.2552,611.28973,640.2859,686.09814,746.6661,780.1843,788.4683,803.7658,809.09705,818.4138,819.58704
2022-04-27 15:00:00,818.8905,823.94775,836.8634,840.21387,829.6211,806.3243,769.16064,722.59717,667.4044,637.7254,618.7947,608.0567,603.5492,612.9218,640.5371,686.7348,746.7764,780.0798,789.4487,803.039,808.5061,817.82275,818.996,823.25745
2022-04-27 16:00:00,819.2465,832.52423,835.87463,825.01764,802.6772,765.96857,719.3672,663.97217,634.2931,615.3623,605.65906,600.8376,609.78,636.8427,682.73065,742.59106,774.81696,783.10095,796.55493,800.9204,810.2372,811.4104,815.874,814.1818
2022-04-27 17:00:00,829.9563,833.30676,822.71545,799.6603,762.91797,716.3375,660.1587,630.2333,611.5467,601.6812,596.8597,605.1805,634.511,680.9909,740.5176,772.6757,780.68726,794.8159,799.7916,809.1824,810.6019,815.06555,811.7633,816.79047
2022-04-27 18:00:00,835.2123,824.3179,800.34326,764.0667,717.6074,661.281,631.02594,612.2835,601.7037,596.35205,605.0876,635.33405,681.72595,741.87524,774.1527,782.54974,798.5473,804.193,813.7944,815.2139,819.74084,814.6561,819.32025,832.056
2022-04-27 19:00:00,825.05273,800.77844,764.5019,718.5121,661.9162,631.31134,611.9755,601.7278,596.58594,605.3215,635.46765,681.599,741.8373,774.97504,783.33765,799.51086,804.97253,814.73816,816.3684,820.86957,816.2899,820.9541,833.5504,836.9009
2022-04-27 20:00:00,807.94226,771.498,721.8956,665.61145,634.8496,615.4436,604.76685,599.18317,608.2314,638.53143,684.34216,747.9233,781.8028,790.7766,809.5675,815.7947,825.2693,826.49445,831.2063,827.6886,833.27826,846.62805,849.97845,837.04224
2022-04-27 21:00:00,781.09863,730.69556,674.42444,644.3437,623.90466,613.02686,606.5198,615.1034,645.4474,692.01434,755.907,789.85474,799.98785,816.8943,824.9071,834.20807,835.3767,839.9775,836.9713,842.3934,857.17676,860.5271,844.469,820.7207
2022-04-27 22:00:00,728.01587,671.95026,642.18164,623.53235,613.4091,607.803,616.9147,644.8904,690.73584,750.2433,783.662,791.70984,806.0364,811.4497,820.9188,821.77527,826.03674,822.4005,826.79443,838.8076,842.9154,832.03284,810.6454,774.28357
2022-04-27 23:00:00,671.88904,641.96356,623.4293,613.82025,609.97595,619.4618,644.1767,689.6437,749.34644,781.9791,790.0983,802.19507,806.8639,816.5282,817.87976,822.3434,820.6395,826.2366,839.2145,841.7864,831.0868,810.8398,773.17834,727.0659
2022-04-28 00:00:00,640.6778,621.509,611.61633,607.12134,616.53107,644.2892,689.5926,749.4528,781.7945,790.255,802.4195,807.18115,817.0122,818.1877,822.58325,820.8108,827.6017,840.60645,843.8231,833.3086,811.37195,773.43225,726.687,671.2921
2022-04-28 01:00:00,621.4421,611.7284,607.1229,615.92395,644.3374,690.3406,749.501,782.2259,790.6864,803.28864,808.0503,817.8814,819.30096,823.7645,822.65436,829.71497,842.69446,845.88196,836.0398,813.2178,775.3633,728.38354,672.9887,642.821
2022-04-28 02:00:00,605.972,601.12213,609.5293,637.2483,683.5415,742.54553,775.2704,783.73096,796.8208,801.51306,811.47284,812.8924,817.35596,815.2483,821.8147,834.7824,838.0619,827.727,805.9904,768.53314,722.0048,666.8226,636.63934,617.22906
2022-04-28 03:00:00,600.1666,608.9398,636.2961,682.40546,742.79895,775.5238,784.99304,798.2236,802.9159,812.6321,813.8627,818.3263,815.80334,822.0292,834.8136,838.16394,827.82935,806.775,769.43365,723.40137,668.2032,637.03284,618.21277,608.3969
2022-04-28 04:00:00,610.193,638.0002,684.38196,743.5073,779.0607,787.944,801.6592,806.1165,815.765,816.99567,821.4592,818.9597,825.0243,837.99207,841.2744,830.4967,807.9481,770.7052,724.55035,668.99023,638.50244,617.70526,608.0673,603.80066
2022-04-28 05:00:00,641.0552,687.659,747.0252,780.39374,790.9182,804.36816,808.99146,818.9065,820.0797,824.70544,821.9684,828.2486,841.2163,844.5667,833.54626,811.1348,773.4464,726.24133,670.56793,639.64465,619.4673,608.90045,605.7649,614.45715
2022-04-28 06:00:00,692.9448,754.3132,786.78455,795.02563,807.98914,812.8803,823.3638,824.537,828.80676,826.92175,833.406,846.37366,849.7241,837.2615,815.6604,776.98724,730.8685,675.524,645.36505,624.7699,613.8866,609.822,619.295,645.2528
