,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
2022-07-18 06:00:00,9.932104054030436e-13,1.0,3.676354421924754e-14,-1.0,-0.961653757806034,-0.27426638528542596,883.713,971.669,1044.746,1101.162,1148.63,1187.417,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683
2022-07-18 07:00:00,-0.2588190451017344,0.965925826289279,0.03739119427632301,-0.9993007047883986,-0.9614569201241712,-0.2749556159552723,971.669,1044.746,1101.162,1148.63,1187.417,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72
2022-07-18 08:00:00,-0.49999999999945005,0.8660254037847561,0.07473009358649575,-0.9972037971811748,-0.9612595884611368,-0.27564470535732377,1044.746,1101.162,1148.63,1187.417,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558
2022-07-18 09:00:00,-0.7071067811862252,0.7071067811868699,0.11196447610333997,-0.9937122098932389,-0.9610617629183165,-0.2763336531375388,1101.162,1148.63,1187.417,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427
2022-07-18 10:00:00,-0.8660254037843003,0.5000000000002397,0.14904226617616748,-0.9888308262251296,-0.9608634435973497,-0.27702245894194727,1148.63,1187.417,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875
2022-07-18 11:00:00,-0.9659258262888076,0.25881904510349363,0.18591160716298066,-0.9825664732332757,-0.9606646306001296,-0.27771112241665163,1187.417,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62
2022-07-18 12:00:00,-1.0,8.280704516787776e-13,0.22252093395634157,-0.9749279121818174,-0.9604653240288034,-0.2783996432078277,1220.521,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542
2022-07-18 13:00:00,-0.9659258262892363,-0.2588190451018939,0.25881904510250964,-0.9659258262890713,-0.9602655239857709,-0.2790880209617261,1253.303,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809
2022-07-18 14:00:00,-0.8660254037846736,-0.4999999999995931,0.2947551744109642,-0.9555728057861222,-0.9600652305736873,-0.27977625532466605,1298.26,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796
2022-07-18 15:00:00,-0.7071067811867531,-0.707106781186342,0.3302790619551892,-0.9438833303083598,-0.9598644438954596,-0.2804643459430454,1336.21,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006
2022-07-18 16:00:00,-0.5000000000008843,-0.8660254037839281,0.36534102436638016,-0.93087374864421,-0.9596631640542487,-0.28115229246333434,1350.541,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307
2022-07-18 17:00:00,-0.2588190451033341,-0.9659258262888504,0.3998920243197945,-0.9165622558699529,-0.959461391153469,-0.2818400945320768,1340.789,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911
2022-07-18 18:00:00,-6.629304979545117e-13,-1.0,0.4338837391175752,-0.9009688679024109,-0.9592591252967883,-0.28252775179589124,1311.346,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235
2022-07-18 19:00:00,0.25881904510205345,-0.9659258262891935,0.46726862827304394,-0.8841153935046193,-0.9590563665881269,-0.28321526390147195,1260.332,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251
2022-07-18 20:00:00,0.4999999999997361,-0.866025403784591,0.5000000000000467,-0.8660254037844117,-0.95885311513166,-0.28390263049558284,1200.762,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69
2022-07-18 21:00:00,0.7071067811858156,-0.7071067811872794,0.5320320765153489,-0.8467241992282765,-0.9586493710318147,-0.28458985122506764,1143.66,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929
2022-07-18 22:00:00,0.8660254037840106,-0.5000000000007413,0.5633200580636015,-0.8262387743160089,-0.9584451343932711,-0.28527692573684343,1063.763,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988
2022-07-18 23:00:00,0.9659258262888931,-0.2588190451031746,0.5938201855735414,-0.8045977797666389,-0.9582404053209629,-0.2859638536779022,968.113,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633
2022-07-19 00:00:00,1.0,-4.977905442302457e-13,0.6234898018587415,-0.7818314824680235,-0.9580351839200766,-0.28665063469531155,892.208,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236
2022-07-19 01:00:00,0.9659258262891508,0.25881904510221293,0.652287411278099,-0.757971723145472,-0.9578294702960511,-0.28733726843621593,837.633,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777
2022-07-19 02:00:00,0.8660254037849632,0.4999999999990915,0.6801727377709524,-0.7330518718297957,-0.9576232645545805,-0.28802375454782886,797.098,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871
2022-07-19 03:00:00,0.7071067811871626,0.7071067811859324,0.7071067811865516,-0.7071067811865436,-0.9574165668016077,-0.2887100926774516,771.091,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044
2022-07-19 04:00:00,0.5000000000005983,0.8660254037840932,0.7330518718298034,-0.6801727377709441,-0.9572093771433329,-0.28939628247244775,759.635,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862
2022-07-19 05:00:00,0.25881904510301507,0.9659258262889359,0.7579717231454794,-0.6522874112780904,-0.9570016956862046,-0.29008232358027086,754.284,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578
2022-07-19 06:00:00,3.3265059050597984e-13,1.0,0.7818314824680306,-0.6234898018587326,-0.9567935225369275,-0.2907682156484405,783.061,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554
2022-07-19 07:00:00,-0.25881904510149395,0.9659258262893434,0.8045977797667132,-0.5938201855734409,-0.9565848578024585,-0.291453958324553,843.108,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657
2022-07-19 08:00:00,-0.4999999999992345,0.8660254037848806,0.8262387743160152,-0.5633200580635922,-0.9563757015900042,-0.2921395512562915,933.055,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657,1107.401
2022-07-19 09:00:00,-0.7071067811860491,0.707106781187046,0.8467241992282825,-0.5320320765153393,-0.9561660540070276,-0.29282499409140256,1022.409,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657,1107.401,1199.767
2022-07-19 10:00:00,-0.8660254037841758,0.5000000000004553,0.8660254037844742,-0.49999999999993844,-0.9559559151612405,-0.29351028647772337,1081.852,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657,1107.401,1199.767,1277.177
2022-07-19 11:00:00,-0.9659258262889786,0.2588190451028556,0.8841153935046246,-0.46726862827303395,-0.9557452851606096,-0.2941954280631583,1126.01,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657,1107.401,1199.767,1277.177,1348.912
2022-07-19 12:00:00,-1.0,1.0770053385546422e-12,0.9009688679024158,-0.43388373911756506,-0.9555341641133546,-0.2948804184956892,1164.691,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657,1107.401,1199.767,1277.177,1348.912,1417.971
2022-07-19 13:00:00,-0.9659258262893007,-0.25881904510165343,0.9165622558700028,-0.3998920243196799,-0.9553225521279437,-0.2955652574233857,1203.296,1232.243,1241.732,1250.942,1239.603,1206.007,1172.614,1152.958,1114.303,1054.805,986.878,919.223,870.456,835.207,814.815,808.866,807.455,825.255,876.058,959.096,1066.328,1160.477,1243.666,1313.415,1352.139,1367.831,1384.972,1403.789,1402.649,1358.343,1302.564,1273.248,1230.044,1140.087,1048.937,979.567,931.406,903.54,885.104,890.113,917.683,993.72,1088.558,1175.427,1253.875,1310.62,1355.542,1387.809,1398.796,1388.006,1348.307,1308.911,1316.235,1309.251,1296.69,1282.929,1230.988,1143.633,1063.236,998.777,965.871,939.044,916.862,913.578,939.554,1004.657,1107.401,1199.767,1277.177,1348.912,1417.971,1480.715
