,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-06-19 04:00:00,584.226,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466
2022-06-19 05:00:00,587.911,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471
2022-06-19 06:00:00,597.896,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471
2022-06-19 07:00:00,631.115,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003
2022-06-19 08:00:00,679.468,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962
2022-06-19 09:00:00,716.047,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264
2022-06-19 10:00:00,730.676,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32
2022-06-19 11:00:00,760.214,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031
2022-06-19 12:00:00,770.301,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679
2022-06-19 13:00:00,772.507,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037
2022-06-19 14:00:00,767.475,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537
2022-06-19 15:00:00,769.157,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735
2022-06-19 16:00:00,782.122,791.932,790.298,784.359,786.342,770.372,717.997,663.981,622.253,600.572,588.597,584.466,598.471,619.471,683.003,748.962,798.264,831.32,853.031,873.679,883.037,901.537,916.735,940.554
